id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
19210,Saint Fiel Confidentiel Solar Farm,Solar,PV,PP,France,10.9,,2021.0,,,46.2128,1.8949,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820077'}}
19211,Saint Fons,Natural Gas,Steam Turbine,CHP,France,86.0,,1999.0,,,45.6864,4.84071,,0.0,0.0,0.0,"{nan, nan}",{'GEM': {'L100000407933'}}
19212,Saint Fraigne Wind Farm,Wind,Onshore,PP,France,12.0,,2011.0,,,45.9766,0.0113,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911978'}}
19213,Saint Francois Wind Farm,Wind,Onshore,PP,France,23.0,,2015.0,,,49.7096,2.7501,,0.0,0.0,0.0,{nan},{'GEM': {'G100000915263'}}
19214,Saint Front Sur Nizonne Confidentiel Solar Farm,Solar,PV,PP,France,2.1,,2022.0,,,45.4822,0.6367,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820078'}}
19215,Saint Gein Confidentiel Solar,Solar,PV,PP,France,8.2,,,,,43.8361,-0.3,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004045'}}
19216,Saint Generoux Irais Wind Farm,Wind,Onshore,PP,France,17.0,,2019.0,,,46.8791,-0.1195,,0.0,0.0,0.0,{nan},{'GEM': {'G100000913800'}}
19217,Saint Genest Malifaux Confidentiel Solar Farm,Solar,PV,PP,France,1.8,,2022.0,,,45.3402,4.4203,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820079'}}
19218,Saint Georges Esperanche Confidentiel Solar Farm,Solar,PV,PP,France,3.0,,2021.0,,,45.5575,5.0808,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820080'}}
19219,Saint Georges Les Bains Confidentiel Solar Farm,Solar,PV,PP,France,2.1,,2014.0,,,44.8608,4.8098,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820081'}}
19220,Saint Georges Les Bains Wind Farm,Wind,Onshore,PP,France,12.0,,2017.0,,,44.8691,4.7882,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911363'}}
19221,Saint Georges Sur Arnon Wind Farm,Wind,Onshore,PP,France,48.0,,,,,46.9896,2.037,,0.0,0.0,0.0,{nan},{'GEM': {'G100000918138'}}
19222,Saint Geours De Maremne Confidentiel Solar Farm,Solar,PV,PP,France,2.8,,2020.0,,,43.6879,-1.2379,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820082'}}
19223,Saint Germain Esteuil Confidentiel Solar Farm,Solar,PV,PP,France,7.8,,2016.0,,,45.2898,-0.8658,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820083'}}
19224,Saint Germier Wind Farm,Wind,Onshore,PP,France,10.0,,2017.0,,,46.4571,-0.0277,,0.0,0.0,0.0,{nan},{'GEM': {'G100000910823'}}
19225,Saint Gilles Confidentiel Solar Farm,Solar,PV,PP,France,18.0,,2016.0,,,43.677,4.4318,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000819292', 'G100000820085', 'G100000820084', 'G100000820086'}}"
19226,Saint Gor Solar,Solar,PV,PP,France,27.0,,2014.0,,,44.0345,-0.3223,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001004043', 'G100001004044', 'G100001004042'}}"
19227,Saint Herblain Confidentiel Solar Farm,Solar,PV,PP,France,7.7,,2019.0,,,47.2233,-1.6347,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820088', 'G100000820087'}}"
19228,Saint Hilaire De Riez Confidentiel Solar Farm,Solar,PV,PP,France,1.0,,2015.0,,,46.7219,-1.9442,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820089'}}
19229,Saint Hilaire Du Rosier Confidentiel Solar Farm,Solar,PV,PP,France,6.0,,2011.0,,,45.0996,5.2475,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820090'}}
19230,Saint Hilaire Energies Wind Farm,Wind,Onshore,PP,France,12.0,,2016.0,,,47.0944,-1.9087,,0.0,0.0,0.0,{nan},{'GEM': {'G100000912150'}}
19231,Saint Jacques De Nehou Wind Farm,Wind,Onshore,PP,France,10.0,,2009.0,,,49.4235,-1.6202,,0.0,0.0,0.0,{nan},{'GEM': {'G100000924464'}}
19232,Saint Jacques Wind Farm,Wind,Onshore,PP,France,12.0,,,,,48.2136,2.1311,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911973'}}
19233,Saint Jean Angely Confidentiel Solar Farm,Solar,PV,PP,France,3.5,,2021.0,,,45.9446,-0.5196,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820091'}}
19234,Saint Jean De Cole Confidentiel Solar Farm,Solar,PV,PP,France,4.4,,2019.0,,,45.4212,0.8384,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820092'}}
19235,Saint Jean Delnous Confidentiel Solar Farm,Solar,PV,PP,France,1.2,,2011.0,,,44.0442,2.4904,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820093'}}
19236,Saint Jean Le Vieux Confidentiel Solar Farm,Solar,PV,PP,France,2.2,,2022.0,,,46.0287,5.3886,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820094'}}
19237,Saint Jean Pla De Corts Confidentiel Solar Farm,Solar,PV,PP,France,2.1,,2016.0,,,42.5118,2.7925,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820095'}}
19238,Saint Joachim Confidentiel Solar Farm,Solar,PV,PP,France,1.6,,2019.0,,,47.3837,-2.2021,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820096'}}
19239,Saint Jory Confidentiel Solar Farm,Solar,PV,PP,France,1.1,,2022.0,,,43.7418,1.3714,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820097'}}
19240,Saint Jory De Chalais Confidentiel Solar Farm,Solar,PV,PP,France,1.8,,2021.0,,,45.499,0.8998,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820098'}}
19241,Saint Julien Du Terroux Wind Farm,Wind,Onshore,PP,France,10.0,,2017.0,,,48.4973,-0.4077,,0.0,0.0,0.0,{nan},{'GEM': {'G100000910824'}}
19242,Saint Julien En Born Confidentiel Solar Farm,Solar,PV,PP,France,1.4,,2011.0,,,44.0653,-1.2268,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820099'}}
19243,Saint Laurent Aigouze Confidentiel Solar Farm,Solar,PV,PP,France,4.0,,2012.0,,,43.6343,4.1957,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820101'}}
19244,Saint Laurent Des Hommes Confidentiel Solar Farm,Solar,PV,PP,France,4.0,,2022.0,,,45.037,0.2539,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820102'}}
19245,Saint Laurs Et Beugnon Thireul Wind Farm,Wind,Onshore,PP,France,18.0,,2023.0,,,46.5388,-0.5765,,0.0,0.0,0.0,{nan},{'GEM': {'G100000924474'}}
19246,Saint Leger Confidentiel Solar Farm,Solar,PV,PP,France,10.1,,2011.0,,,45.6222,-0.5836,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820103'}}
19247,Saint Leger De Montbrun Prive Solar Farm,Solar,PV,PP,France,7.8,,2021.0,,,46.9939,-0.1227,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820105', 'G100000820104'}}"
19248,Saint Leger Sur Vouzance Confidentiel Solar Farm,Solar,PV,PP,France,12.0,,2016.0,,,46.4101,3.9362,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820106'}}
19249,Saint Lucia Solar,Solar,PV,PP,Italy,9.3,,2009.0,,,39.3725,8.9241,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004494'}}
19250,Saint Magne Confidentiel Solar Farm,Solar,PV,PP,France,25.400000000000002,,2018.0,,,44.5267,-0.6559,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000820209', 'G100000820108', 'G100000820107', 'G100000820208'}}"
19251,Saint Mande Sur Bredoire Wind Farm,Wind,Onshore,PP,France,12.0,,2014.0,,,46.0318,-0.2399,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911979'}}
19252,Saint Marcel Confidentiel Solar Farm,Solar,PV,PP,France,4.0,,2021.0,,,46.6012,1.5139,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820109'}}
19253,Saint Martial Confidentiel Solar Farm,Solar,PV,PP,France,8.0,,2016.0,,,46.0482,-0.466,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820111'}}
19254,Saint Martial Le Vieux Confidentiel Solar Farm,Solar,PV,PP,France,3.5,,2014.0,,,45.6872,2.3096,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820112'}}
19255,Saint Martin De Crau Confidentiel Solar Farm,Solar,PV,PP,France,15.7,,2012.0,,,43.6385,4.8112,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan}","{'GEM': {'G100000820116', 'G100000820115', 'G100000819252', 'G100000820117', 'G100000820114'}}"
19256,Saint Martin De Valgalgues Confidentiel Solar,Solar,PV,PP,France,17.5,,2015.0,,,44.1621,4.0832,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001003995', 'G100000820118'}}"
19257,Saint Martin Lalande Confidentiel Solar Farm,Solar,PV,PP,France,1.4,,2012.0,,,43.2996,2.0192,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820119'}}
19258,Saint Martin Lalande Solar Farm,Solar,PV,PP,France,54.0,,2011.0,,,43.3069,2.0122,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820120'}}
19259,Saint Martin Oney Confidentiel Solar Farm,Solar,PV,PP,France,1.5,,2020.0,,,43.9286,-0.6396,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820113'}}
19260,Saint Mary Le Plain Confidentiel Solar,Solar,PV,PP,France,9.2,,2023.0,,,45.1869,3.1622,,0.0,0.0,0.0,{nan},{'GEM': {'G100001003960'}}
19261,Saint Maurice Exil Confidentiel Solar Farm,Solar,PV,PP,France,5.2,,2020.0,,,45.397,4.775,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820121'}}
19262,Saint Maurice La Clouere Confidentiel Solar Farm,Solar,PV,PP,France,2.6,,2020.0,,,46.3767,0.4104,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820122'}}
19263,Saint Maximin La Sainte Baume Confidentiel Solar,Solar,PV,PP,France,2.5,,2023.0,,,43.4522,5.8623,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004167'}}
19264,Saint Mayeux Confidentiel Solar Farm,Solar,PV,PP,France,2.1,,2021.0,,,48.256,-3.0048,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820123'}}
19265,Saint Medard Excideuil Confidentiel Solar Farm,Solar,PV,PP,France,15.0,,2019.0,,,45.3422,1.0707,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820124'}}
19266,Saint Medard La Rochette Solar Farm,Solar,PV,PP,France,2.0,,2021.0,,,46.0433,2.1465,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820125'}}
19267,Saint Michel Chef Wind Farm,Wind,Onshore,PP,France,10.0,,2010.0,,,47.184,-2.1119,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911001'}}
19268,Saint Michel Confidentiel Solar Farm,Solar,PV,PP,France,1.2,,2011.0,,,43.4301,0.4156,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820126'}}
19269,Saint Nazaire Wind Farm,Wind,Offshore,PP,France,480.0,,2022.0,,,47.2146,-2.2724,,0.0,0.0,0.0,{nan},{'GEM': {'G100000919996'}}
19270,Saint Nicolas Des Biefs Wind Farm,Wind,Onshore,PP,France,14.0,,2015.0,,,46.0828,3.8077,,0.0,0.0,0.0,{nan},{'GEM': {'G100000912809'}}
19271,Saint Nikola Wind Farm,Wind,Onshore,PP,Bulgaria,156.0,,2010.0,,,43.3855,28.447,,0.0,0.0,0.0,{nan},{'GEM': {'G100000919655'}}
19272,Saint Ode Aspiravi Wind Farm,Wind,Onshore,PP,Belgium,33.0,,2024.0,,,50.036699999999996,5.58535,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000913216', 'G100000923826'}}"
19273,Saint Ouen Domprot Wind Farm,Wind,Onshore,PP,France,10.0,,2013.0,,,48.614,4.3926,,0.0,0.0,0.0,{nan},{'GEM': {'G100000910825'}}
19274,Saint Ouen Sur Seine,Natural Gas,Steam Turbine,CHP,France,128.0,,2001.0,,,48.91174,2.32764,,0.0,0.0,0.0,{nan},{'GEM': {'L100000407655'}}
19275,Saint Pardoux Ortigier Confidentiel Solar Farm,Solar,PV,PP,France,20.4,,2022.0,,,45.2982,1.5787,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820127', 'G100000820128'}}"
19276,Saint Paul De Fenouillet Confidentiel Solar Farm,Solar,PV,PP,France,2.0,,2021.0,,,42.8105,2.5042,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820129'}}
19277,Saint Paul De Tartas Confidentiel Solar Farm,Solar,PV,PP,France,1.4,,2015.0,,,44.8041,3.9062,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820130'}}
19278,Saint Paul Les Durance Confidentiel Solar,Solar,PV,PP,France,6.7,,2016.0,,,43.687,5.7077,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001003955', 'G100000820131'}}"
19279,Saint Paul Les Romans Confidentiel Solar Farm,Solar,PV,PP,France,4.2,,2022.0,,,45.0672,5.1324,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820132'}}
19280,Saint Philbert De Bouaine Wind Farm,Wind,Onshore,PP,France,16.0,,2010.0,,,47.0019,-1.4976,,0.0,0.0,0.0,{nan},{'GEM': {'G100000913625'}}
19281,Saint Pierre Cognet,Hydro,Run-Of-River,PP,France,101.0,,1957.0,,,44.8725,5.7732,,0.0,0.0,0.0,{nan},{'GEM': {'G601696'}}
19282,Saint Pierre De Jullers Wind Farm,Wind,Onshore,PP,France,10.0,,2017.0,,,45.963,-0.3671,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911002'}}
19283,Saint Pierre De Maille Wind Farm,Wind,Onshore,PP,France,48.0,,2011.0,,,46.706700000000005,0.7672,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000912205', 'G100000912204', 'G100000915631'}}"
19284,Saint Priest De Gimel Confidentiel Solar Farm,Solar,PV,PP,France,21.9,,2017.0,,,45.3005,1.8685,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820134', 'G100000820135'}}"
19285,Saint Priest En Jarez Confidentiel Solar Farm,Solar,PV,PP,France,1.6,,2021.0,,,45.4734,4.3793,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820136'}}
19286,Saint Quentin Du Dropt Confidentiel Solar Farm,Solar,PV,PP,France,6.6,,2012.0,,,44.6839,0.5994,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000820137', 'G100000819154', 'G100000820138'}}"
19287,Saint Quentin En Mauges Wind Farm,Wind,Onshore,PP,France,16.0,,2010.0,,,47.2775,-0.8958,,0.0,0.0,0.0,{nan},{'GEM': {'G100000913524'}}
19288,Saint Quentin La Tour Confidentiel Solar Farm,Solar,PV,PP,France,2.6,,2020.0,,,43.0328,1.9004,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820139'}}
19289,Saint Quentin Nord Wind Farm,Wind,Onshore,PP,France,11.0,,2009.0,,,49.8855,3.2857,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911215'}}
19290,Saint Quentinois Wind Farm,Wind,Onshore,PP,France,31.3,,2022.0,,,49.8337,3.4077,,0.0,0.0,0.0,{nan},{'GEM': {'G100000924488'}}
19291,Saint Remy De Provence Confidentiel Solar Farm,Solar,PV,PP,France,4.0,,2022.0,,,43.7886,4.8318,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820140'}}
19292,Saint Restitut Confidentiel Solar,Solar,PV,PP,France,4.6,,2015.0,,,44.3318,4.7897,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820142', 'G100001003985'}}"
19293,Saint Riquier Wind Farm,Wind,Onshore,PP,France,50.0,,,,,50.235475,1.9921,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000912810', 'G100000911975', 'G100000911976', 'G100000911361'}}"
19294,Saint Rogatien Technique Solaire Invest Solar Farm,Solar,PV,PP,France,2.8,,2019.0,,,46.1498,-1.0687,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820143'}}
19295,Saint Romain En Gal Confidentiel Solar Farm,Solar,PV,PP,France,4.6,,2022.0,,,45.5351,4.86,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820144'}}
19296,Saint Servant Sur Oust Lizio Wind Farm,Wind,Onshore,PP,France,12.0,,2009.0,,,47.8947,-2.5153,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911980'}}
19297,Saint Sornin Leulac Confidentiel Solar,Solar,PV,PP,France,1.8,,,,,46.1989,1.2976,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004179'}}
19298,Saint Symphorien Confidentiel Solar Farm,Solar,PV,PP,France,20.0,,2011.0,,,44.4305,-0.4913,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820148', 'G100000820147'}}"
19299,Saint Symphorien Solar Farm,Solar,PV,PP,France,24.0,,2010.0,,,44.4609,-0.0565,,0.0,0.0,0.0,{nan},{'GEM': {'G100000807952'}}
19300,Saint Thibery Confidentiel Solar Farm,Solar,PV,PP,France,3.0,,2014.0,,,43.3978,3.4179,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820149'}}
19301,Saint Vigor Ymonville Confidentiel Solar,Solar,PV,PP,France,5.4,,2023.0,,,49.4956,0.36,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004137'}}
19302,Saint Vulbas Confidentiel Solar Farm,Solar,PV,PP,France,5.9,,2019.0,,,45.8306,5.2896,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000820150', 'G100000820151', 'G100000819272'}}"
19303,Saint Yan Solar Farm,Solar,PV,PP,France,25.0,,,,,46.4069,4.0211,,0.0,0.0,0.0,{nan},{'GEM': {'G100001005155'}}
19304,Saint Yrieix La Perche Confidentiel Solar,Solar,PV,PP,France,4.0,,,,,45.5127,1.2033,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004180'}}
19305,Sainte Agathe La Bouteresse Confidentiel Solar Farm,Solar,PV,PP,France,6.8,,2017.0,,,45.7342,4.0554,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820152'}}
19306,Sainte Colombe Wind Farm,Wind,Onshore,PP,France,15.0,,2018.0,,,47.5735,3.9418,,0.0,0.0,0.0,{nan},{'GEM': {'G100000913310'}}
19307,Sainte Croix Wind Farm,Wind,Onshore,PP,Switzerland,14.0,,2023.0,,,46.7969,6.4691,,0.0,0.0,0.0,{nan},{'GEM': {'G100000912570'}}
19308,Sainte Helene Confidentiel Solar Farm,Solar,PV,PP,France,42.2,,2014.0,,,44.9664,-0.8834,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000820154', 'G100000820155', 'G100000820156', 'G100000820153'}}"
19309,Sainte Maxime Confidentiel Solar Farm,Solar,PV,PP,France,1.0,,2010.0,,,43.3087,6.6377,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820157'}}
19310,Sainte Severe Confidentiel Solar Farm,Solar,PV,PP,France,3.9,,2021.0,,,45.7529,-0.2388,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820158'}}
19311,Sainte Sigolene Confidentiel Solar Farm,Solar,PV,PP,France,1.6,,2011.0,,,45.2425,4.236,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820159'}}
19312,Sainte Suzanne Et Chammes Confidentiel Solar,Solar,PV,PP,France,4.1,,2023.0,,,48.0917,-0.3696,,0.0,0.0,0.0,{nan},{'GEM': {'G100001004085'}}
19313,Sainte Tulle Confidentiel Solar,Solar,PV,PP,France,2.4,,,,,43.7858,5.7627,,0.0,0.0,0.0,{nan},{'GEM': {'G100001003923'}}
19314,Sainte Valiere Wind Farm,Wind,Onshore,PP,France,15.0,,,,,43.2822,2.8484,,0.0,0.0,0.0,{nan},{'GEM': {'G100000924492'}}
19315,Saki,Natural Gas,CCGT,CHP,Ukraine,117.9,,2018.0,,,45.136611,33.553452,,0.0,0.0,0.0,"{nan, nan}",{'GEM': {'L100000406726'}}
19316,Sakiu Seniunija Solar,Solar,PV,PP,Lithuania,1.2,,,,,54.9682,22.9961,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010408'}}
19317,Salaj Solar,Solar,PV,PP,Romania,3.8,,,,,47.1859,22.9735,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007742'}}
19318,Salako Seniunija Solar,Solar,PV,PP,Lithuania,3.1,,,,,55.5605,26.1205,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010428'}}
19319,Salamanca Es Solar,Solar,PV,PP,Spain,13.8,,2007.0,,,41.0277,-5.85,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010603'}}
19320,Salara Rovigo Solar Farm,Solar,PV,PP,Italy,7.1,,,,,44.9772,12.2742,,0.0,0.0,0.0,{nan},{'GEM': {'G100000826789'}}
19321,Salaspils Novads Solar,Solar,PV,PP,Latvia,3.8,,,,,56.8689,24.3759,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010386'}}
19322,Salaunes Solar Farm,Solar,PV,PP,France,78.4,,2017.0,,,44.9246,-0.8503499999999999,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820235', 'G100000806688'}}"
19323,Salazine Wind Farm,Wind,Onshore,PP,Belgium,10.0,,2021.0,,,50.2964,5.0138,,0.0,0.0,0.0,{nan},{'GEM': {'G100000910826'}}
19324,Salbris Confidentiel Solar Farm,Solar,PV,PP,France,1.8,,2021.0,,,47.4263,2.0525,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820160'}}
19325,Salcey Solar Farm,Solar,PV,PP,United Kingdom,5.0,,2014.0,,,52.1466,-0.7565,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829694'}}
19326,Salching Solar Farm,Solar,PV,PP,Germany,5.7,,2007.0,,,48.77719999999999,12.5857,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000824730', 'G100000823654'}}"
19327,Salford Lodge Solar Farm,Solar,PV,PP,United Kingdom,5.0,,2015.0,,,52.1567,-1.9314,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829695'}}
19328,Salford Road Solar Farm,Solar,PV,PP,United Kingdom,2.2,,2015.0,,,53.2189,-1.915,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829698'}}
19329,Salford Road Solar Farm,Solar,PV,PP,United Kingdom,1.6,,2016.0,,,53.5799,-2.4269,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829696'}}
19330,Salhouse Solar Farm,Solar,PV,PP,United Kingdom,5.0,,2015.0,,,52.6887,1.4,,0.0,0.0,0.0,{nan},{'GEM': {'G100000829699'}}
19331,Salitradberget Wind Farm,Wind,Onshore,PP,Sweden,16.0,,2009.0,,,60.8155,14.4031,,0.0,0.0,0.0,{nan},{'GEM': {'G100000913526'}}
19332,Salleles Cabardes Confidentiel Solar Farm,Solar,PV,PP,France,6.4,,2014.0,,,43.3232,2.4207,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820161'}}
19333,Salles Confidentiel Solar Farm,Solar,PV,PP,France,6.2,,2013.0,,,44.5509,-0.87,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820162'}}
19334,Salles Curan Wind Farm,Wind,Onshore,PP,France,87.0,,2008.0,,,44.1633,2.8282,,0.0,0.0,0.0,{nan},{'GEM': {'G100000919279'}}
19335,Salles De Villefagnan Wind Farm,Wind,Onshore,PP,France,21.0,,2009.0,,,45.9586,0.1785,,0.0,0.0,0.0,{nan},{'GEM': {'G100000914812'}}
19336,Sallgast Sud Wind Farm,Wind,Onshore,PP,Germany,26.0,,2004.0,,,51.5569,13.8328,,0.0,0.0,0.0,{nan},{'GEM': {'G100000915993'}}
19337,Sallingberg Wind Farm,Wind,Onshore,PP,Austria,20.0,,2020.0,,,48.467,15.2318,,0.0,0.0,0.0,{nan},{'GEM': {'G100000914439'}}
19338,Salnes Solar,Solar,PV,PP,Spain,1.2,,,,,42.4516,-8.8349,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011306'}}
19339,Salo Marynummi Wind Farm,Wind,Onshore,PP,Finland,15.0,,2014.0,,,60.4609,23.0482,,0.0,0.0,0.0,{nan},{'GEM': {'G100000913217'}}
19340,Salon De Provence Confidentiel Solar,Solar,PV,PP,France,7.1,,2019.0,,,43.6405,5.098,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001003956', 'G100000820164'}}"
19341,Salonta Bihor Solar,Solar,PV,PP,Romania,7.9,,,,,46.804649999999995,21.64195,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001007866', 'G100001007851'}}"
19342,Saltholme North,Natural Gas,CCGT,PP,United Kingdom,100.8,,2021.0,,,54.603905,-1.21490229903652,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'L100000408865', 'L100000408852'}}"
19343,Salto Wind Farm,Wind,Onshore,PP,Denmark,11.0,,2017.0,,,55.219,11.6385,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911217'}}
19344,Salvaterra De Magos Rosseti Solar Farm,Solar,PV,PP,Portugal,30.0,,2021.0,,,39.024,-8.674,,0.0,0.0,0.0,{nan},{'GEM': {'G100000807712'}}
19345,Salviac Confidentiel Solar Farm,Solar,PV,PP,France,3.8,,2017.0,,,44.6806,1.2611,,0.0,0.0,0.0,{nan},{'GEM': {'G100000820165'}}
19346,Salzburg Solar,Solar,PV,PP,Austria,2.7,,,,,47.3455,13.4074,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008326'}}
19347,Salzfurtkapelle Solar,Solar,PV,PP,Germany,1.0,,2010.0,,,51.6901,12.1856,,0.0,0.0,0.0,{nan},{'GEM': {'G100001003266'}}
19348,Salzgitter Wind Farm,Wind,Onshore,PP,Germany,42.0,,2020.0,,,52.15535,10.40745,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000916374', 'G100000912393'}}"
19349,Salzhemmendorf Wind Farm,Wind,Onshore,PP,Germany,10.0,,2007.0,,,52.0627,9.5228,,0.0,0.0,0.0,{nan},{'GEM': {'G100000910828'}}
19350,Salzuit Solar Farm,Solar,PV,PP,France,13.5,,2012.0,,,45.19945,3.4901999999999997,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000820242', 'G100000819111'}}"
19351,Salzwedel Erweiterung Solar Farm,Solar,PV,PP,Germany,1.8,,2022.0,,,52.855,11.0892,,0.0,0.0,0.0,{nan},{'GEM': {'G100000823657'}}
19352,Samara Solar Farm,Solar,PV,PP,Greece,4.0,,,,,38.2588,23.1653,,0.0,0.0,0.0,{nan},{'GEM': {'G100000825721'}}
19353,Sambres Wind Farm,Wind,Onshore,PP,France,52.0,,2016.0,,,43.4181,2.3647,,0.0,0.0,0.0,{nan},{'GEM': {'G100000918730'}}
19354,Sambyrska Solar,Solar,PV,PP,Ukraine,6.9,,2016.0,,,49.507,23.23,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009921'}}
19355,Samen Voor De Wind Farm,Wind,Onshore,PP,Netherlands,25.0,,2002.0,,,52.5314,5.7506,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000917168', 'G100000911981'}}"
19356,Samognat Solar Farm,Solar,PV,PP,France,3.1,,2021.0,,,46.2581,5.5756,,0.0,0.0,0.0,{nan},{'GEM': {'G100000819112'}}
